CoreId,associatedObservationReference,Identifier,type,Rating,rightsHolder,creator,accessURI,format,variantLiteral,description,caption,resourceCreationTechnique,captureDevice,physicalSetting,license
892874@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892874,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892874-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892874-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892874@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892874,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892874-Rhinella_marina_150103_0554_Stop_2130.mp3,Sound,5,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892874-Rhinella_marina_150103_0554_Stop_2130.mp3,audio/mp3,ac:BestQuality,23 s,,automatic recording: no; bitrate: 64000 bps; bitrate mode: cbr; audio sampling rate: 8000 Hz; number of channels: 1; lossy,Olympus LS-11 | Sennheiser ME66/K6,Natural,CC BY-NC-SA 4.0
892873@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892873,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892873-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892873-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892873@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892873,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892873-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892873-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892873@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892873,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892873-28192%5B1%5D.mp3,Sound,5,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892873-28192%5B1%5D.mp3,audio/mp3,ac:BestQuality,16 s,,automatic recording: no; bitrate: 128000 bps; bitrate mode: cbr; audio sampling rate: 16000 Hz; number of channels: 1; lossy,Olympus LS-11 | Sennheiser ME66/K6,Natural,CC BY-NC-SA 4.0
892872@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892872,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892872-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892872-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892872@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892872,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892872-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892872-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892872@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892872,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892872-Litoria_rothii_LS112598_Hasties_Swamp%5B1%5D.mp3,Sound,5,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892872-Litoria_rothii_LS112598_Hasties_Swamp%5B1%5D.mp3,audio/mp3,ac:BestQuality,18 s,,automatic recording: no; bitrate: 128000 bps; bitrate mode: cbr; audio sampling rate: 22050 Hz; number of channels: 2; lossy,Olympus LS-11 | Sennheiser ME66/K6,Natural,CC BY-NC-SA 4.0
892871@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892871,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892871-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892871-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892871@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892871,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892871-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892871-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892871@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892871,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892871-28194%5B1%5D.mp3,Sound,5,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892871-28194%5B1%5D.mp3,audio/mp3,ac:BestQuality,8 s,,automatic recording: no; bitrate: 64000 bps; bitrate mode: cbr; audio sampling rate: 11025 Hz; number of channels: 1; lossy,Olympus LS-11 | Sennheiser ME66/K6,Natural,CC BY-NC-SA 4.0
892869@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892869,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892869-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892869-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892869@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892869,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892869-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892869-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892869@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892869,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892869-28193%5B1%5D.mp3,Sound,5,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892869-28193%5B1%5D.mp3,audio/mp3,ac:BestQuality,11 s,,automatic recording: no; bitrate: 128000 bps; bitrate mode: cbr; audio sampling rate: 16000 Hz; number of channels: 2; lossy,Olympus LS-11 | Sennheiser ME66/K6,Natural,CC BY-NC-SA 4.0
892868@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892868,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892868-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892868-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892868@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892868,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892868-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892868-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892868@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892868,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892868-337943%5B1%5D.mp3,Sound,5,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892868-337943%5B1%5D.mp3,audio/mp3,ac:BestQuality,12 s,,automatic recording: no; bitrate: 159660 bps; bitrate mode: vbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Sound Devices MixPre-3 | Sennheiser ME66/K6,Natural,CC BY-NC-SA 4.0
892867@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892867,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892867-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892867-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892867@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892867,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892867-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892867-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892867@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892867,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892867-337924%5B1%5D.mp3,Sound,5,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892867-337924%5B1%5D.mp3,audio/mp3,ac:BestQuality,15 s,,automatic recording: no; bitrate: 112886 bps; bitrate mode: vbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Sound Devices MixPre-3 | Sennheiser ME66/K6,Natural,CC BY-NC-SA 4.0
892866@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892866,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892866-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892866-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892866@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892866,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892866-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892866-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892866@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892866,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892866-875513%5B1%5D.wav,Sound,5,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892866-875513%5B1%5D.wav,audio/wav,ac:BestQuality,16 s,,automatic recording: no; bitrate: 1536000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossless,Zoom F3 | Immersive Soundscapes Earsight Standard Omni in A/B,Natural,CC BY-NC-SA 4.0
892862@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892862,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892862-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892862-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892862@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892862,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892862-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892862-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892862@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892862,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892862-875081%5B1%5D.wav,Sound,5,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892862-875081%5B1%5D.wav,audio/wav,ac:BestQuality,16 s,,automatic recording: no; bitrate: 768000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 1; lossless,Zoom F3 | Immersive Soundscapes Earsight Standard Omni in A/B,Natural,CC BY-NC-SA 4.0
892861@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892861,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892861-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892861-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892861@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892861,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892861-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892861-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892861@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892861,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892861-875532%5B1%5D.wav,Sound,5,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892861-875532%5B1%5D.wav,audio/wav,ac:BestQuality,55 s,,automatic recording: no; bitrate: 1536000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossless,Zoom F3 | Immersive Soundscapes Earsight Standard Omni in A/B,Natural,CC BY-NC-SA 4.0
892860@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892860,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892860-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892860-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892860@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892860,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892860-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892860-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892860@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892860,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892860-875973%5B1%5D.wav,Sound,5,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892860-875973%5B1%5D.wav,audio/wav,ac:BestQuality,47 s,,automatic recording: no; bitrate: 1536000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossless,Zoom F3 | Immersive Soundscapes Earsight Standard Omni in A/B,Natural,CC BY-NC-SA 4.0
892840@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892840,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC892840-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC892840-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892840@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892840,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC892840-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC892840-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892840@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892840,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC892840-fowlers1.wav,Sound,5,Scott Gravette,Scott Gravette,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC892840-fowlers1.wav,audio/wav,ac:BestQuality,135 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,Zoom H4nPro | Sennheiser shotgun,Natural,CC BY-NC-SA 4.0
892839@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892839,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC892839-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/wave/XC892839-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892839@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892839,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC892839-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/ffts/XC892839-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892839@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892839,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC892839-peeper3.wav,Sound,5,Scott Gravette,Scott Gravette,https://xeno-canto.org/sounds/uploaded/LIMOMMAPWS/XC892839-peeper3.wav,audio/wav,ac:BestQuality,67 s,,automatic recording: no; bitrate: 1411200 bps; bitrate mode: cbr; audio sampling rate: 44100 Hz; number of channels: 2; lossless,Zoom H4nPro | on-board,Natural,CC BY-NC-SA 4.0
892838@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892838,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892838-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892838-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892838@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892838,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892838-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892838-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892838@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892838,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892838-F3-OZ_004_Ranoidea_maculata_xeno.mp3,Sound,3,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892838-F3-OZ_004_Ranoidea_maculata_xeno.mp3,audio/mp3,ac:BestQuality,31 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom F3 | Immersive Soundscapes Earsight Standard Omni in A/B,Natural,CC BY-NC-SA 4.0
892834@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892834,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892834-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892834-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892834@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892834,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892834-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892834-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892834@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892834,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892834-ZoomM3_231231_2206_004_RAAU_xeno.mp3,Sound,5,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892834-ZoomM3_231231_2206_004_RAAU_xeno.mp3,audio/mp3,ac:BestQuality,8 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom M3 in M/S mode |,Natural,CC BY-NC-SA 4.0
892826@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892826,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892826-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892826-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892826@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892826,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892826-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892826-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892826@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892826,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892826-ZoomM3_231231_2210_006_Xeno_Canto_longipes.mp3,Sound,4,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892826-ZoomM3_231231_2210_006_Xeno_Canto_longipes.mp3,audio/mp3,ac:BestQuality,34 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom M3 in M/S mode |,Natural,CC BY-NC-SA 4.0
892821@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892821,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892821-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/wave/XC892821-large.png,image/png,ac:MediumQuality,,Oscillogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892821@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892821,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892821-large.png,StillImage,,Stichting Xeno-canto voor Natuurgeluiden,Stichting Xeno-canto voor Natuurgeluiden,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/ffts/XC892821-large.png,image/png,ac:MediumQuality,,Spectrogram of the first ten seconds of the sound recording,,,,CC BY-NC-SA 4.0
892821@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC892821,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892821-ZoomM3_231231_2200_002_XenoCanto.mp3,Sound,4,Chris Harrison,Chris Harrison,https://xeno-canto.org/sounds/uploaded/UBZMIPGNRT/XC892821-ZoomM3_231231_2200_002_XenoCanto.mp3,audio/mp3,ac:BestQuality,38 s,,automatic recording: no; bitrate: 320000 bps; bitrate mode: cbr; audio sampling rate: 48000 Hz; number of channels: 2; lossy,Zoom M3 |,Natural,CC BY-NC-SA 4.0
