id,occurrenceID,catalogNumber,basisOfRecord,collectionCode,dynamicProperties,otherCatalogNumbers,genus,specificEpithet,infraspecificEpithet,scientificName,taxonRank,kingdom,family,higherClassification,nomenclaturalCode,identificationRemarks,vernacularName,longitudeDecimal,latitudeDecimal,geodeticDatum,country,locality,verbatimElevation,recordedBy,eventDate,eventTime,verbatimEventDate,fieldNotes,behavior,sex,lifeStage,preparations,references,Associated Taxa,rightsHolder,license
895920@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895920,XC895920,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Smartphone"",""microphone"":""build in""}",,Pelophylax,ridibundus,,Pelophylax ridibundus,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Marsh Frog,8.6555,50.1766,WGS84,Germany,"Kreisfreie Stadt Frankfurt am Main (near  Frankfurt), Darmstadt, Hessen",100 m,brickegickel,2024-04-14,10:30,2024-04-14,animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895920,,brickegickel,CC BY-NC
895901@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895901,XC895901,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""olympus dm770"",""microphone"":""no""}",,Pelodytes,ibericus,,Pelodytes ibericus,species,Animalia,Pelodytidae,Animalia|ANURA|Pelodytidae,ICZN,,Iberian parsley frog,-6.4146,37.1094,WGS84,Spain,"El Condado (near  El Rocío), Huelva, Andalucía",0 m,Esperanza Poveda,2018-12-03,,2018-12-03,grabación colectada antes de amanecer. Hábitat de marisma somera con vegetación de almajo y algún taray en los alrededores.; animal seen:no; playback used:no,advertisement call,male,adult,in the hand,https://data.biodiversitydata.nl/xeno-canto/observation/XC895901,,Esperanza Poveda,CC BY-NC
895900@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895900,XC895900,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""olympus dm770"",""microphone"":""no""}",,Pelodytes,ibericus,,Pelodytes ibericus,species,Animalia,Pelodytidae,Animalia|ANURA|Pelodytidae,ICZN,,Iberian parsley frog,-6.4146,37.1094,WGS84,Spain,"El Condado (near  El Rocío), Huelva, Andalucía",0 m,Esperanza Poveda,2018-12-03,,2018-12-03,grabación colectada antes de amanecer. Hábitat de marisma somera con vegetación de almajo y algún taray en los alrededores.; animal seen:no; playback used:no,advertisement call,male,adult,in the hand,https://data.biodiversitydata.nl/xeno-canto/observation/XC895900,,Esperanza Poveda,CC BY-NC
895899@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895899,XC895899,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""olympus dm770"",""microphone"":""no""}",,Pelodytes,ibericus,,Pelodytes ibericus,species,Animalia,Pelodytidae,Animalia|ANURA|Pelodytidae,ICZN,,Iberian parsley frog,-6.4146,37.1094,WGS84,Spain,"El Condado (near  El Rocío), Huelva, Andalucía",0 m,Esperanza Poveda,2018-12-03,,2018-12-03,grabación colectada antes de amanecer. Hábitat de marisma somera con vegetación de almajo y algún taray en los alrededores.; animal seen:no; playback used:no,advertisement call,male,adult,in the hand,https://data.biodiversitydata.nl/xeno-canto/observation/XC895899,,Esperanza Poveda,CC BY-NC
895898@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895898,XC895898,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""olympus dm770"",""microphone"":""no""}",,Pelodytes,ibericus,,Pelodytes ibericus,species,Animalia,Pelodytidae,Animalia|ANURA|Pelodytidae,ICZN,,Iberian parsley frog,-6.4146,37.1094,WGS84,Spain,"El Condado (near  El Rocío), Huelva, Andalucía",0 m,Esperanza Poveda,2018-12-03,,2018-12-03,grabación colectada antes de amanecer. Hábitat de marisma somera con vegetación de almajo y algún taray en los alrededores.; animal seen:no; playback used:no,advertisement call,male,adult,in the hand,https://data.biodiversitydata.nl/xeno-canto/observation/XC895898,,Esperanza Poveda,CC BY-NC
895897@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895897,XC895897,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""olympus dm770"",""microphone"":""no""}",,Pelodytes,ibericus,,Pelodytes ibericus,species,Animalia,Pelodytidae,Animalia|ANURA|Pelodytidae,ICZN,,Iberian parsley frog,-6.4146,37.1094,WGS84,Spain,"El Condado (near  El Rocío), Huelva, Andalucía",0 m,Esperanza Poveda,2018-12-03,,2018-12-03,grabación colectada al principio de la noche. Hábitat de marisma somera con vegetación de almajo y algún taray en los alrededores.; animal seen:no; playback used:no,advertisement call,male,adult,in the hand,https://data.biodiversitydata.nl/xeno-canto/observation/XC895897,,Esperanza Poveda,CC BY-NC
895896@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895896,XC895896,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""olympus dm770"",""microphone"":""no""}",,Pelodytes,ibericus,,Pelodytes ibericus,species,Animalia,Pelodytidae,Animalia|ANURA|Pelodytidae,ICZN,,Iberian parsley frog,-6.4146,37.1094,WGS84,Spain,"El Condado (near  El Rocío), Huelva, Andalucía",0 m,Esperanza Poveda,2018-12-03,,2018-12-03,grabación colectada al principio de la noche. Hábitat de marisma somera con vegetación de almajo y algún taray en los alrededores.; animal seen:no; playback used:no,advertisement call,male,adult,in the hand,https://data.biodiversitydata.nl/xeno-canto/observation/XC895896,,Esperanza Poveda,CC BY-NC
895871@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895871,XC895871,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Sony TCM-5.000 EV K7"",""microphone"":""Sennheiser K3 + ME-88 + Booster SME-BA3""}",,Phyllomedusa,burmeisteri,,Phyllomedusa burmeisteri,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,,-46.9094,-23.5872,WGS84,Brazil,"Córrego da Capivara, Cotia, São Paulo",820 m,Dante Buzzetti,1995-01-18,20:35,1995-01-18,DCB 062-21; animal seen:yes; playback used:no,territorial call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895871,,Dante Buzzetti,CC BY-NC
895870@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895870,XC895870,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Sony TCM-5.000 EV K7"",""microphone"":""Sennheiser K3 + ME-88 + Booster SME-BA3""}",,Boana,albopunctata,,Boana albopunctata,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Yellow-spotted Treefrog,-46.9094,-23.5872,WGS84,Brazil,"Córrego da Capivara, Cotia, São Paulo",820 m,Dante Buzzetti,1995-01-18,20:20,1995-01-18,DCB 062-20; animal seen:no; playback used:no,advertisement call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895870,,Dante Buzzetti,CC BY-NC
895824@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895824,XC895824,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Sony TCM-5.000 EV K7"",""microphone"":""Sennheiser K3 + ME-88 + Booster SME-BA3""}",,Scinax,fuscovarius,,Scinax fuscovarius,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Fuscous-blotched Treefrog,-46.4753,-23.3607,WGS84,Brazil,"Serra da Cantareira, Mairiporã, São Paulo",950 m,Dante Buzzetti,1995-01-07,18:50,1995-01-07,DCB 061-13; animal seen:no; playback used:no,territorial call,,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895824,"has background sounds: Boana faber|Aquarana catesbeiana|Scinax fuscovarius|Dendropsophus nanus|Proceratophrys boiei, Boana multilineata",Dante Buzzetti,CC BY-NC
895773@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895773,XC895773,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""olympus dm770"",""microphone"":""no""}",,Pelodytes,ibericus,,Pelodytes ibericus,species,Animalia,Pelodytidae,Animalia|ANURA|Pelodytidae,ICZN,,Iberian parsley frog,-6.4146,37.1094,WGS84,Spain,"El Condado (near  El Rocío), Huelva, Andalucía",0 m,Esperanza Poveda,2018-12-03,,2018-12-03,grabación colectada al principio de la noche. Hábitat de marisma somera con vegetación de almajo y algún taray en los alrededores.; animal seen:no; playback used:no,advertisement call,male,adult,in the hand,https://data.biodiversitydata.nl/xeno-canto/observation/XC895773,,Esperanza Poveda,CC BY-NC
895760@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895760,XC895760,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Parabole artisanale"",""microphone"":""ZOOM H4N""}",,Mystery,mystery,,Mystery mystery,species,Animalia,Mysteridae,Animalia|Mysteridae,ICZN,,Identity unknown,2.9038,50.7171,WGS84,Belgium,"Arrondissement de Tournai-Mouscron (near  Comines-Warneton), Hainaut, Wallonia",10 m,WINDELS Martin,2024-04-10,06:30,2024-04-10,AUDACITY : ôté d'un long rush (enregistrement chant du butor étoilé) filtre passe haut et filtre passe bas.; animal seen:no; playback used:no,territorial call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895760,,WINDELS Martin,CC BY-NC
895377@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895377,XC895377,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""iPhone 11 Pro""}",,Mystery,mystery,,Mystery mystery,species,Animalia,Mysteridae,Animalia|Mysteridae,ICZN,,Identity unknown,124.329,6.5689,WGS84,Philippines,"Isulan, Sultan Kudarat, Region XII",750 m,Remco Hofland,2023-08-12,04:43,2023-08-12,Recording not modified. In swampy bit of undisturbed primary lowland rainforest.; animal seen:no; playback used:no,advertisement call,undetermined,uncertain,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895377,,Remco Hofland,CC BY-NC
895331@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895331,XC895331,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5"",""microphone"":""sennheiser MKE 600""}",,Alytes,obstetricans,,Alytes obstetricans,species,Animalia,Alytidae,Animalia|ANURA|Alytidae,ICZN,,Midwife Toad,2.9246,50.4071,WGS84,France,"Terrils (pris de Hénin-Beaumont), Pas-de-Calais, Hauts-de-France",70 m,Théo Trees,2024-04-11,02:30,2024-04-11,animal seen:no; playback used:no,advertisement call,male,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895331,,Théo Trees,CC BY-NC
895330@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895330,XC895330,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Zoom H5"",""microphone"":""sennheiser MKE 600""}",,Alytes,obstetricans,,Alytes obstetricans,species,Animalia,Alytidae,Animalia|ANURA|Alytidae,ICZN,,Midwife Toad,2.9246,50.4071,WGS84,France,"Terrils (pris de Hénin-Beaumont), Pas-de-Calais, Hauts-de-France",70 m,Théo Trees,2024-04-11,02:30,2024-04-12,animal seen:no; playback used:no,advertisement call,male,,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895330,,Théo Trees,CC BY-NC
895290@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895290,XC895290,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Remembird"",""microphone"":""Remembird internal""}",,Pelophylax,lessonae,,Pelophylax lessonae,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Pool Frog,22.7388,53.4927,WGS84,Poland,"Gmina Goniądz (near  Goniądz), Powiat moniecki, Województwo podlaskie",110 m,Lars Lachmann,2011-06-07,23:30,2011-06-07,"recording concerns either this species or the hybrid form of this species and P. ridibunda called Pelophylax kl. ""esculenta""; playback used:no",advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895290,,Lars Lachmann,CC BY-NC
895287@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895287,XC895287,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Remembird"",""microphone"":""Remembird internal""}",,Hyla,savignyi,,Hyla savignyi,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Lemon-Yellow Tree Frog,32.9518,34.9162,WGS84,Cyprus,Limasol,1000 m,Lars Lachmann,2016-07-28,21:00,2016-07-28,only one call series; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895287,,Lars Lachmann,CC BY-NC
895286@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895286,XC895286,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Remembird"",""microphone"":""Remembird internal""}",,Pelophylax,lessonae,,Pelophylax lessonae,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Pool Frog,22.7388,53.4927,WGS84,Poland,"Gmina Goniądz (near  Goniądz), Powiat moniecki, Województwo podlaskie",110 m,Lars Lachmann,2009-05-05,01:00,2009-05-05,"several males calling, species ID not sure due to complex hybridisation amongst species of this genus and the existence of permanent hybrid forms. In this recording, most likely primarily the hybrid form Pelophylax kl. ""esculenta"" is involved, which does not seem to be listed separately in the taxonomy used by XC, but also the parent species P. ridibunda and P. lessonae may be present in this recording; animal seen:yes; playback used:no","advertisement call, territorial call",male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895286,,Lars Lachmann,CC BY-NC
895281@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895281,XC895281,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Remembird"",""microphone"":""Remembird internal""}",,Pelophylax,ridibundus,,Pelophylax ridibundus,species,Animalia,Ranidae,Animalia|ANURA|Ranidae,ICZN,,Marsh Frog,5.2146,50.6753,WGS84,Belgium,"Reserve Naturell Haut-Geer, Liege, Walloon Region",120 m,Lars Lachmann,2013-06-12,16:00,2013-06-12,one male calling; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895281,has background sounds: Chroicocephalus ridibundus|Gallinula chloropus,Lars Lachmann,CC BY-NC
895270@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895270,XC895270,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Remembird"",""microphone"":""Remembird internal""}",,Hyla,arborea,,Hyla arborea,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Common Tree Frog,21.1878,52.5211,WGS84,Poland,"Dąbrówka (near  Kuligów), Wołomin County, Mazowieckie",80 m,Lars Lachmann,2010-05-01,22:00,2010-05-01,"one male calling, towards the end joined by a second male, chorus of more tree frogs in the further background; playback used:no",advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895270,,Lars Lachmann,CC BY-NC
895268@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895268,XC895268,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""Remembird"",""microphone"":""Remembird internal""}",,Bufotes,viridis,,Bufotes viridis,species,Animalia,Bufonidae,Animalia|ANURA|Bufonidae,ICZN,,Green Toad,21.1878,52.5211,WGS84,Poland,"Dąbrówka (near  Kuligów), Wołomin County, Mazowieckie",80 m,Lars Lachmann,2009-04-13,20:30,2009-04-13,recording heavily filtered to emphasize the calls of this species in front of the loud chorus of Common Tree Frogs; animal seen:yes; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895268,has background sounds: Hyla arborea,Lars Lachmann,CC BY-NC
895265@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895265,XC895265,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""SD MixPre-3 II"",""microphone"":""Sennheiser MKH-70""}",,Pseudacris,crucifer,,Pseudacris crucifer,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Spring Peeper,-78.433,38.7506,WGS84,United States,"GWNF, Bealer's Ferry Pond, Page County, Virginia",200 m,Thomas Magarian,2024-03-28,12:17,2024-03-28,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895265,has background sounds: Lithobates palustris,Thomas Magarian,CC BY-NC
895264@XC,https://data.biodiversitydata.nl/xeno-canto/observation/XC895264,XC895264,HumanObservation,Wildlife sounds - Frogs,"{""recordingDevice"":""SD MixPre-3 II"",""microphone"":""Sennheiser MKH-70""}",,Pseudacris,crucifer,,Pseudacris crucifer,species,Animalia,Hylidae,Animalia|ANURA|Hylidae,ICZN,,Spring Peeper,-78.433,38.7506,WGS84,United States,"GWNF, Bealer's Ferry Pond, Page County, Virginia",200 m,Thomas Magarian,2024-03-28,12:15,2024-03-28,animal seen:no; playback used:no,advertisement call,male,adult,field recording,https://data.biodiversitydata.nl/xeno-canto/observation/XC895264,has background sounds: Lithobates palustris,Thomas Magarian,CC BY-NC
